* chtb_0001 xinhua/00/chtb_0001 XIN.19960210.0178
* chtb_0002 xinhua/00/chtb_0002 XIN.19960211.0308
* chtb_0003 xinhua/00/chtb_0003 XIN.19960212.0364
* chtb_0004 xinhua/00/chtb_0004 XIN.19960213.0455
* chtb_0005 xinhua/00/chtb_0005 XIN.19960202.0057
* chtb_0006 xinhua/00/chtb_0006 XIN.19960213.0457
* chtb_0007 xinhua/00/chtb_0007 XIN.19960213.0490
* chtb_0008 xinhua/00/chtb_0008 XIN.19960214.0546
* chtb_0009 xinhua/00/chtb_0009 XIN.19960215.0596
* chtb_0010 xinhua/00/chtb_0010 XIN.19960216.0842
* chtb_0011 xinhua/00/chtb_0011 XIN.19960220.0116
* chtb_0012 xinhua/00/chtb_0012 XIN.19960223.0259
* chtb_0013 xinhua/00/chtb_0013 XIN.19960224.0282
* chtb_0014 xinhua/00/chtb_0014 XIN.19960227.0504
* chtb_0015 xinhua/00/chtb_0015 XIN.19960228.0729
* chtb_0016 xinhua/00/chtb_0016 XIN.19960229.0116
* chtb_0017 xinhua/00/chtb_0017 XIN.19960229.0119
* chtb_0018 xinhua/00/chtb_0018 XIN.19960203.0220
* chtb_0019 xinhua/00/chtb_0019 XIN.19960206.0445
* chtb_0020 xinhua/00/chtb_0020 XIN.19960207.0453
* chtb_0021 xinhua/00/chtb_0021 XIN.19960308.0989
* chtb_0022 xinhua/00/chtb_0022 XIN.19960310.0068
* chtb_0023 xinhua/00/chtb_0023 XIN.19960310.0172
* chtb_0024 xinhua/00/chtb_0024 XIN.19960302.0205
* chtb_0025 xinhua/00/chtb_0025 XIN.19960313.0494
* chtb_0026 xinhua/00/chtb_0026 XIN.19960315.0636
* chtb_0027 xinhua/00/chtb_0027 XIN.19960317.0812
* chtb_0028 xinhua/00/chtb_0028 XIN.19960319.0953
* chtb_0029 xinhua/00/chtb_0029 XIN.19960319.0077
* chtb_0030 xinhua/00/chtb_0030 XIN.19960323.0322
* chtb_0031 xinhua/00/chtb_0031 XIN.19960329.0865
* chtb_0032 xinhua/00/chtb_0032 XIN.19960303.0336
* chtb_0033 xinhua/00/chtb_0033 XIN.19960304.0416
* chtb_0034 xinhua/00/chtb_0034 XIN.19960304.0452
* chtb_0035 xinhua/00/chtb_0035 XIN.19960406.1294
* chtb_0036 xinhua/00/chtb_0036 XIN.19960413.0224
* chtb_0037 xinhua/00/chtb_0037 XIN.19960415.0527
* chtb_0038 xinhua/00/chtb_0038 XIN.19960418.0869
* chtb_0039 xinhua/00/chtb_0039 XIN.19960421.0210
* chtb_0040 xinhua/00/chtb_0040 XIN.19960405.1267
! chtb_0041 xinhua/00/chtb_0041 XIN.19971204.0043
! chtb_0042 xinhua/00/chtb_0042 XIN.19971207.0056
! chtb_0043 xinhua/00/chtb_0043 XIN.19971209.0055
! chtb_0044 xinhua/00/chtb_0044 XIN.19971201.0076
! chtb_0045 xinhua/00/chtb_0045 XIN.19971211.0067
! chtb_0046 xinhua/00/chtb_0046 XIN.19971214.0050
! chtb_0047 xinhua/00/chtb_0047 XIN.19971215.0104
! chtb_0048 xinhua/00/chtb_0048 XIN.19971215.0105
! chtb_0049 xinhua/00/chtb_0049 XIN.19971216.0045
! chtb_0050 xinhua/00/chtb_0050 XIN.19971216.0055
! chtb_0051 xinhua/00/chtb_0051 XIN.19971216.0047
! chtb_0052 xinhua/00/chtb_0052 XIN.19971217.0010
! chtb_0053 xinhua/00/chtb_0053 XIN.19971217.0013
! chtb_0054 xinhua/00/chtb_0054 XIN.19971217.0074
! chtb_0055 xinhua/00/chtb_0055 XIN.19971217.0078
! chtb_0056 xinhua/00/chtb_0056 XIN.19971217.0057
! chtb_0057 xinhua/00/chtb_0057 XIN.19971218.0040
! chtb_0058 xinhua/00/chtb_0058 XIN.19971218.0048
! chtb_0059 xinhua/00/chtb_0059 XIN.19971220.0037
! chtb_0060 xinhua/00/chtb_0060 XIN.19971220.0054
! chtb_0061 xinhua/00/chtb_0061 XIN.19971220.0062
! chtb_0062 xinhua/00/chtb_0062 XIN.19971221.0032
! chtb_0063 xinhua/00/chtb_0063 XIN.19971202.0062
! chtb_0064 xinhua/00/chtb_0064 XIN.19971221.0035
! chtb_0065 xinhua/00/chtb_0065 XIN.19971221.0069
! chtb_0066 xinhua/00/chtb_0066 XIN.19971221.0070
! chtb_0067 xinhua/00/chtb_0067 XIN.19971222.0012
! chtb_0068 xinhua/00/chtb_0068 XIN.19971222.0040
! chtb_0069 xinhua/00/chtb_0069 XIN.19971222.0044
! chtb_0070 xinhua/00/chtb_0070 XIN.19971222.0057
! chtb_0071 xinhua/00/chtb_0071 XIN.19971222.0072
! chtb_0072 xinhua/00/chtb_0072 XIN.19971222.0078
! chtb_0073 xinhua/00/chtb_0073 XIN.19971222.0082
! chtb_0074 xinhua/00/chtb_0074 XIN.19971202.0084
! chtb_0075 xinhua/00/chtb_0075 XIN.19971225.0027
! chtb_0076 xinhua/00/chtb_0076 XIN.19971225.0035
! chtb_0077 xinhua/00/chtb_0077 XIN.19971225.0039
! chtb_0078 xinhua/00/chtb_0078 XIN.19971225.0090
! chtb_0079 xinhua/00/chtb_0079 XIN.19971226.0047
! chtb_0080 xinhua/00/chtb_0080 XIN.19971226.0067
chtb_0081 xinhua/00/chtb_0081 XIN.19971226.0076
chtb_4255 dev_09_cmn/00/dev_09_cmn_0001 cmn-NG-31-112643-10465492
chtb_4256 dev_09_cmn/00/dev_09_cmn_0002 cmn-NG-31-112643-10465496
chtb_4257 dev_09_cmn/00/dev_09_cmn_0003 cmn-NG-31-112643-10465555
chtb_4258 dev_09_cmn/00/dev_09_cmn_0004 cmn-NG-31-112643-10465559
chtb_4259 dev_09_cmn/00/dev_09_cmn_0005 cmn-NG-31-112643-10466070
chtb_4260 dev_09_cmn/00/dev_09_cmn_0006 cmn-NG-31-112643-10466105
chtb_4261 dev_09_cmn/00/dev_09_cmn_0007 cmn-NG-31-117643-10494359
chtb_4262 dev_09_cmn/00/dev_09_cmn_0008 cmn-NG-31-117643-10494434
chtb_4263 dev_09_cmn/00/dev_09_cmn_0009 cmn-NG-31-117643-10494443
chtb_4264 dev_09_cmn/00/dev_09_cmn_0010 cmn-NG-31-117643-10495149
chtb_4265 dev_09_cmn/00/dev_09_cmn_0013 cmn-NG-31-117643-10495619
chtb_4266 dev_09_cmn/00/dev_09_cmn_0014 cmn-NG-31-117651-10510884
chtb_4267 dev_09_cmn/00/dev_09_cmn_0015 cmn-NG-31-117651-10510930
chtb_4268 dev_09_cmn/00/dev_09_cmn_0016 cmn-NG-31-117651-10510956
chtb_4269 dev_09_cmn/00/dev_09_cmn_0017 cmn-NG-31-117651-10510958
chtb_4270 dev_09_cmn/00/dev_09_cmn_0018 cmn-NG-31-117651-10510959
chtb_4271 dev_09_cmn/00/dev_09_cmn_0019 cmn-NG-31-117651-10510962
chtb_4272 dev_09_cmn/00/dev_09_cmn_0020 cmn-NG-31-117651-10510963
chtb_4273 dev_09_cmn/00/dev_09_cmn_0021 cmn-NG-31-117651-10510979
chtb_4274 dev_09_cmn/00/dev_09_cmn_0022 cmn-NG-31-117651-10510992
chtb_4275 dev_09_cmn/00/dev_09_cmn_0023 cmn-NG-31-117651-10511282
chtb_4276 dev_09_cmn/00/dev_09_cmn_0024 cmn-NG-31-117651-10511284
chtb_4277 dev_09_cmn/00/dev_09_cmn_0025 cmn-NG-31-117651-10511296
chtb_4278 dev_09_cmn/00/dev_09_cmn_0027 cmn-NG-31-117651-10511314
chtb_4279 dev_09_cmn/00/dev_09_cmn_0030 cmn-NG-31-117651-10511319
chtb_4280 dev_09_cmn/00/dev_09_cmn_0031 cmn-NG-31-117651-10511646
chtb_4281 dev_09_cmn/00/dev_09_cmn_0032 cmn-NG-31-117651-10511678
chtb_4282 dev_09_cmn/00/dev_09_cmn_0033 cmn-NG-31-117651-10511730
chtb_4283 dev_09_cmn/00/dev_09_cmn_0034 cmn-NG-31-117651-10511739
chtb_4284 dev_09_cmn/00/dev_09_cmn_0035 cmn-NG-31-117651-10511743
chtb_4285 dev_09_cmn/00/dev_09_cmn_0036 cmn-NG-31-117651-10511747
chtb_4286 dev_09_cmn/00/dev_09_cmn_0037 cmn-NG-31-117651-10511762
chtb_4287 dev_09_cmn/00/dev_09_cmn_0038 cmn-NG-31-117658-10523107
chtb_4288 dev_09_cmn/00/dev_09_cmn_0039 cmn-NG-31-117684-10535065
chtb_4289 dev_09_cmn/00/dev_09_cmn_0040 cmn-NG-31-117684-10535080
chtb_4290 dev_09_cmn/00/dev_09_cmn_0041 cmn-NG-31-117684-10535273
chtb_4291 dev_09_cmn/00/dev_09_cmn_0042 cmn-NG-31-117684-10535826
chtb_4292 dev_09_cmn/00/dev_09_cmn_0043 cmn-NG-31-117684-10535854
chtb_4293 dev_09_cmn/00/dev_09_cmn_0044 cmn-NG-31-117684-10535917
chtb_4294 dev_09_cmn/00/dev_09_cmn_0045 cmn-NG-31-117685-10539077
chtb_4295 dev_09_cmn/00/dev_09_cmn_0046 cmn-NG-31-117685-10539117
chtb_4296 dev_09_cmn/00/dev_09_cmn_0047 cmn-NG-31-117685-10539191
chtb_4297 dev_09_cmn/00/dev_09_cmn_0048 cmn-NG-31-117685-10539208
chtb_4298 dev_09_cmn/00/dev_09_cmn_0049 cmn-NG-31-117685-10539537
chtb_4299 dev_09_cmn/00/dev_09_cmn_0050 cmn-NG-31-117685-10539623
chtb_4300 dev_09_cmn/00/dev_09_cmn_0051 cmn-NG-31-117685-10539628
chtb_4301 dev_09_cmn/00/dev_09_cmn_0052 cmn-NG-31-117685-10539651
chtb_4302 dev_09_cmn/00/dev_09_cmn_0053 cmn-NG-31-117685-10539659
chtb_4303 dev_09_cmn/00/dev_09_cmn_0054 cmn-NG-31-117685-10539665
chtb_4304 dev_09_cmn/00/dev_09_cmn_0055 cmn-NG-31-119551-10571234
chtb_4305 dev_09_cmn/00/dev_09_cmn_0056 cmn-NG-31-122519-10586283
chtb_4306 dev_09_cmn/00/dev_09_cmn_0057 cmn-NG-31-122749-10587088
chtb_4307 dev_09_cmn/00/dev_09_cmn_0058 cmn-NG-31-122833-10587148
chtb_4308 dev_09_cmn/00/dev_09_cmn_0059 cmn-NG-31-122833-10587176
chtb_4309 dev_09_cmn/00/dev_09_cmn_0060 cmn-NG-31-122891-10587519
chtb_4310 dev_09_cmn/00/dev_09_cmn_0062 cmn-NG-31-151311-10589587
chtb_4311 dev_09_cmn/00/dev_09_cmn_0063 cmn-WL-17-99366-10735077
chtb_4312 dev_09_cmn/00/dev_09_cmn_0064 cmn-WL-17-99366-10735078
chtb_4313 dev_09_cmn/00/dev_09_cmn_0066 cmn-WL-8-113209-10739519
chtb_4314 dev_09_cmn/00/dev_09_cmn_0067 cmn-WL-8-89269-10894289
chtb_4315 dev_09_cmn/00/dev_09_cmn_0068 cmn-WL-8-89269-10894295
chtb_4316 dev_09_cmn/00/dev_09_cmn_0069 cmn-WL-8-89278-10742074
chtb_4317 dev_09_cmn/00/dev_09_cmn_0070 cmn-WL-8-89325-10869436
chtb_4318 dev_09_cmn/00/dev_09_cmn_0071 cmn-WL-8-89492-10738970
chtb_4319 dev_09_cmn/00/dev_09_cmn_0072 cmn-WL-8-89609-10739484
chtb_4320 dev_09_cmn/00/dev_09_cmn_0073 cmn-WL-8-89642-10744150
chtb_4321 e2c/00/e2c_0001 blogspot.com_baconsrebellion_20060331111600_ENG_20060331_111600
chtb_4322 e2c/00/e2c_0002 blogspot.com_baconsrebellion_20060426091600_ENG_20060426_091600
chtb_4323 e2c/00/e2c_0003 blogspot.com_baconsrebellion_20060516120200_ENG_20060516_120200
chtb_4324 e2c/00/e2c_0004 blogspot.com_baconsrebellion_20060531095900_ENG_20060531_095900
chtb_4325 e2c/00/e2c_0005 blogspot.com_baconsrebellion_20060606091700_ENG_20060606_091700
chtb_4326 e2c/00/e2c_0006 blogspot.com_baconsrebellion_20060608083400_ENG_20060608_083400
chtb_4327 e2c/00/e2c_0007 blogspot.com_baconsrebellion_20060616100100_ENG_20060616_100100
chtb_4328 e2c/00/e2c_0008 blogspot.com_baconsrebellion_20060829090000_ENG_20060829_090000
chtb_4329 e2c/00/e2c_0009 blogspot.com_rigorousintuition_20060311042100_ENG_20060311_042100
chtb_4330 e2c/00/e2c_0010 blogspot.com_rigorousintuition_20060528100800_ENG_20060528_100800
chtb_4331 e2c/00/e2c_0011 eng-WL-11-99225-3378021
chtb_4332 e2c/00/e2c_0012 eng-WL-11-99225-3378122
chtb_4333 e2c/00/e2c_0013 eng-WL-11-99225-3378401
chtb_4334 e2c/00/e2c_0014 eng-WL-11-99225-3378772
chtb_4335 e2c/00/e2c_0015 eng-WL-11-99225-7482580
chtb_4336 e2c/00/e2c_0016 eng-NG-31-100717-5946776
chtb_4337 e2c/00/e2c_0017 eng-NG-31-107966-6291492
chtb_4338 p2.5_cmn/00/p2.5_cmn_0001 cmn-NG-31-111188-3441278-S1
chtb_4339 p2.5_cmn/00/p2.5_cmn_0002 cmn-NG-31-111188-3441278-S2
chtb_4340 p2.5_cmn/00/p2.5_cmn_0003 cmn-NG-31-111576-3460845-S1
chtb_4341 p2.5_cmn/00/p2.5_cmn_0004 cmn-NG-31-111576-3460873-S1
chtb_4342 p2.5_cmn/00/p2.5_cmn_0005 cmn-NG-31-111576-3460874-S1
chtb_4343 p2.5_cmn/00/p2.5_cmn_0006 cmn-NG-31-111576-3460878-S2
chtb_4344 p2.5_cmn/00/p2.5_cmn_0008 cmn-NG-31-111576-3460880-S2
chtb_4345 p2.5_cmn/00/p2.5_cmn_0009 cmn-NG-31-111868-3475012-S1
chtb_4346 p2.5_cmn/00/p2.5_cmn_0010 cmn-NG-31-111868-3475026-S1
chtb_4347 p2.5_cmn/00/p2.5_cmn_0011 cmn-NG-31-111868-3475281-S1
chtb_4348 p2.5_cmn/00/p2.5_cmn_0012 cmn-NG-31-112514-3491242-S1
chtb_4349 p2.5_cmn/00/p2.5_cmn_0013 cmn-NG-31-112533-3492257-S1
chtb_4350 p2.5_cmn/00/p2.5_cmn_0014 cmn-NG-31-112555-3492628-S1
chtb_4351 p2.5_cmn/00/p2.5_cmn_0015 cmn-NG-31-112570-3493480-S1
chtb_4352 p2.5_cmn/00/p2.5_cmn_0016 cmn-NG-31-112570-3493482-S1
chtb_4353 p2.5_cmn/00/p2.5_cmn_0017 cmn-NG-31-112570-3493507-S1
chtb_4354 p2.5_cmn/00/p2.5_cmn_0018 cmn-NG-31-112602-3493927-S1
chtb_4355 p2.5_cmn/00/p2.5_cmn_0019 cmn-NG-31-113149-5530931-S1
chtb_4356 p2.5_cmn/00/p2.5_cmn_0020 cmn-NG-31-113149-5530949-S1
chtb_4357 p2.5_cmn/00/p2.5_cmn_0023 cmn-NG-31-113149-5530950-S1
chtb_4358 p2.5_cmn/00/p2.5_cmn_0024 cmn-NG-31-113149-5530982-S1
chtb_4359 p2.5_cmn/00/p2.5_cmn_0026 cmn-NG-31-113149-5531075-S1
chtb_4360 p2.5_cmn/00/p2.5_cmn_0027 cmn-NG-31-113149-5531075-S2
chtb_4361 p2.5_cmn/00/p2.5_cmn_0028 cmn-NG-4-76540-5662567-S1
chtb_4362 p2.5_cmn/00/p2.5_cmn_0029 cmn-NG-4-76540-5662574-S1
chtb_4363 p2.5_cmn/00/p2.5_cmn_0030 cmn-NG-4-76541-5668275-S2
chtb_4364 p2.5_cmn/00/p2.5_cmn_0031 cmn-NG-4-76541-5668276-S1
chtb_4365 p2.5_cmn/00/p2.5_cmn_0032 cmn-NG-4-76541-5668280-S2
chtb_4366 p2.5_cmn/00/p2.5_cmn_0034 cmn-NG-4-76558-5646964-S1
chtb_4367 p2.5_cmn/00/p2.5_cmn_0035 cmn-NG-4-76558-5647040-S1
chtb_4368 p2.5_cmn/00/p2.5_cmn_0036 cmn-NG-4-76559-5649178-S1
chtb_4369 p2.5_cmn/00/p2.5_cmn_0037 cmn-NG-4-76559-5649230-S1
chtb_4370 p2.5_cmn/00/p2.5_cmn_0038 cmn-NG-4-76560-5664396-S1
chtb_4371 p2.5_cmn/00/p2.5_cmn_0039 cmn-NG-4-76560-5664416-S1
chtb_4372 p2.5_cmn/00/p2.5_cmn_0040 cmn-NG-4-76560-5664572-S1
chtb_4373 p2.5_cmn/00/p2.5_cmn_0041 cmn-NG-4-76564-5650720-S1
chtb_4374 p2.5_cmn/00/p2.5_cmn_0042 cmn-NG-4-76564-5650720-S2
chtb_4375 p2.5_cmn/00/p2.5_cmn_0043 cmn-NG-4-76616-5652704-S1
chtb_4376 p2.5_cmn/00/p2.5_cmn_0044 cmn-NG-4-76618-5656287-S3
chtb_4377 p2.5_cmn/00/p2.5_cmn_0045 cmn-NG-4-76645-5652956-S1
chtb_4378 p2.5_cmn/00/p2.5_cmn_0046 cmn-NG-4-76684-5657141-S1
chtb_4379 p2.5_cmn/00/p2.5_cmn_0048 cmn-NG-4-76685-5668531-S1
chtb_4380 p2.5_cmn/00/p2.5_cmn_0050 cmn-NG-4-76747-5665129-S1
chtb_4381 p2.5_cmn/00/p2.5_cmn_0051 cmn-NG-4-76747-5665130-S1
chtb_4382 p2.5_cmn/00/p2.5_cmn_0052 cmn-NG-4-76747-5665156-S1
chtb_4383 p2.5_cmn/00/p2.5_cmn_0053 cmn-WL-13-99245-3412266-S1
chtb_4384 p2.5_cmn/00/p2.5_cmn_0054 cmn-WL-13-99245-3412339-S1
chtb_4385 p2.5_cmn/00/p2.5_cmn_0055 cmn-WL-13-99245-3412351-S1
chtb_4386 p2.5_cmn/00/p2.5_cmn_0056 cmn-WL-13-99245-3412461-S1
chtb_4387 p2.5_cmn/00/p2.5_cmn_0057 cmn-WL-13-99245-3412552-S1
chtb_4388 p2.5_cmn/00/p2.5_cmn_0058 cmn-WL-13-99255-3411212-S1
chtb_4389 p2.5_cmn/00/p2.5_cmn_0059 cmn-WL-13-99255-3411217-S1
chtb_4390 p2.5_cmn/00/p2.5_cmn_0060 cmn-WL-13-99256-3410047-S1
chtb_4391 p2.5_cmn/00/p2.5_cmn_0061 cmn-WL-16-99332-3417328-S1
chtb_4392 p2.5_cmn/00/p2.5_cmn_0062 cmn-WL-16-99347-3417347-S1
chtb_4393 p2.5_cmn/00/p2.5_cmn_0063 cmn-WL-16-99347-3417347-S2
chtb_4394 p2.5_cmn/00/p2.5_cmn_0064 cmn-WL-16-99347-3417347-S3
chtb_4395 p2.5_cmn/00/p2.5_cmn_0065 cmn-WL-17-99376-3417371-S1
chtb_4396 p2.5_cmn/00/p2.5_cmn_0066 cmn-WL-17-99379-3417413-S1
chtb_4397 p2.5_cmn/00/p2.5_cmn_0067 cmn-WL-17-99385-3417417-S1
chtb_4398 p2.5_cmn/00/p2.5_cmn_0068 cmn-WL-17-99442-3417493-S1
chtb_4399 p2.5_cmn/00/p2.5_cmn_0069 cmn-WL-17-99443-3417392-S1
chtb_4400 p2.5_cmn/00/p2.5_cmn_0070 cmn-WL-17-99459-3417478-S1
chtb_4401 p2.5_cmn/00/p2.5_cmn_0071 cmn-WL-17-99471-3417414-S1
chtb_4402 p2.5_cmn/00/p2.5_cmn_0072 cmn-WL-17-99472-3417415-S1
chtb_4403 p2.5_cmn/00/p2.5_cmn_0073 cmn-WL-13-99245-3411519-S1
chtb_4404 p2.5_cmn/00/p2.5_cmn_0074 cmn-WL-13-99245-3411873-S1
chtb_4405 p2.5_cmn/00/p2.5_cmn_0075 cmn-WL-13-99245-3411903-S1
chtb_4406 p2.5_cmn/00/p2.5_cmn_0076 cmn-WL-13-99245-3411956-S1
chtb_4407 p2.5_cmn/00/p2.5_cmn_0077 cmn-WL-13-99245-3411956-S3
chtb_4408 p2.5_cmn/00/p2.5_cmn_0078 cmn-WL-13-99245-3411956-S5
chtb_4409 p2.5_cmn/00/p2.5_cmn_0079 cmn-WL-13-99245-3411976-S1
chtb_4410 p2.5_cmn/00/p2.5_cmn_0080 cmn-WL-13-99245-3412125-S1
chtb_4411 p2.5_cmn/00/p2.5_cmn_0081 cmn-WL-13-99245-3412130-S1
